Name,Status,Price,Note,Image,Link
Converse Unisex Chuck Taylor All Star OX Low Top Shoes White/Yellow/Blue A00469F,Brand New,"1,046,511.63 VND",,https://i.ebayimg.com/thumbs/images/g/00cAAOSw1AxkVBNO/s-l300.jpg,https://www.ebay.com/itm/155537871924?hash=item2436c79434:g:00cAAOSw1AxkVBNO&amdata=enc%3AAQAIAAAAwMrishpn%2BoliMdsrivYMvLtfXT8Sh4jXXVxGsinBXZ4NfCFluWNldYhwyQu7z6IgxCIFn%2BVtzUJnXuFpLpkqdGIKeq8x%2FdbviHOYdWr3kb%2F7X82OWGO%2BKsbT6Rm5DemiR8Bel%2BThSSmqNG1XTA0PCLd6cTBWASUgkeiGNP9Nq4wTgQWQvd1b9GhVNaaAf7D%2Fs7vSMgUvZqi%2B8l9FmwU9nvVWqsS79NkpeZUciY9It8JMppvnXh5us747TTsnctQeTA%3D%3D%7Ctkp%3ABk9SR4ra3oCNYg
Converse Chuck Taylor 70s Suede High Top 166214C Midnight Turo Unisex Size 4-9,Brand New,"1,627,674.42 VND",,https://i.ebayimg.com/thumbs/images/g/3EYAAOSwTwNi6WMo/s-l300.jpg,https://www.ebay.com/itm/394187275267?epid=23043990553&hash=item5bc7647c03:g:3EYAAOSwTwNi6WMo&amdata=enc%3AAQAIAAAAwOhj0CU1HntY%2Bcj6vmhinnHOnp3clsPUrn4SWekCOLzMv3xi4NKOaVrCKEEbYJxtsk7FMB00BSnErN3k6QsGwkKaiSs%2BVOJlwcrQEmGLnxWn3gBqj0plE1iJ9OE8A6Jcb7RjahhSZ5OIA%2B4KqYTsDtTbY83K%2BcP81nTFQN%2FZlMlNHNpfwdm3i9dRGoBUKzhwRoTGbrBne8IOohtzkxS9uaej1cD8j8x8a%2B8EPKxnoXPC3cSPgEKdnRxnexaZG%2FwdEg%3D%3D%7Ctkp%3ABk9SR4ra3oCNYg
Converse Chuck Taylor All Star Unisex Sneaker Shoes CTAS Hi Summer 171298C,Brand New,"1,244,576.60 VND",,https://i.ebayimg.com/thumbs/images/g/TOMAAOSwotRiQzR8/s-l300.jpg,https://www.ebay.com/itm/394197915931?hash=item5bc806d91b:g:TOMAAOSwotRiQzR8&amdata=enc%3AAQAIAAAAwFDIMcIsjFhAYCWSDhbsb5is5k1eBqptYClf%2FYlU2TybDaHH2r%2FMffW4PzDcNpwKxcGm9G304irwHD0gxXWeAlVtARvjeqKObEOt74hUqPh%2FxY5XrhAunv3D1M1%2FVjamIOovVOtg8OBntv9g%2BSQqpjvJE8qTNkuViraW1I0mBWIPHOYXuOHcYmQ9WMpR4XkGfbCxaL1k217OXNPPQ3CMLtAYYAnnFbOGd%2B5IUa3%2BsYAvcYsXlV7XRfS1vivEhFoh3w%3D%3D%7Ctkp%3ABk9SR4za3oCNYg
Converse All Star BB Shift Low ‘Ox’ Basketball Shoes [A02517C] Men Sizes,Brand New,"1,859,767.44 VND",,https://i.ebayimg.com/thumbs/images/g/-V0AAOSwjSZj4Duo/s-l300.jpg,https://www.ebay.com/itm/266119188801?epid=19059070263&hash=item3df5f09141:g:-V0AAOSwjSZj4Duo&amdata=enc%3AAQAIAAAAwGd78RdaCDrnRuYM0MJRUKNT0EIBbCRQo44cHTr0llY4fSbnz%2B2UtNqcgG5%2B4dwX6gYRD0k5%2Bpbq%2FmKGBdhZHfaaRfZAsCeh2FQvpAwjmxtnBBnogaJSXdxdf9dFCnMC1Qxx8nJk9Ib4AiUZvXt%2BZfWTchGeA1JPlZQ4scPxL6HKBNyBoKjiLUOEawL4VqXEQZ6OdnvzKOjUzTcs33%2FrPVRS4vozCYVwwPpIqrkGLn2GLJOeOmK%2FFAmh1Ylj9lZg7w%3D%3D%7Ctkp%3ABk9SR4za3oCNYg
"CLOT Converse Chuck Taylor UK 9 ""Panda"" Edition",Brand New,"2,007,616.28 VND",,https://i.ebayimg.com/thumbs/images/g/Q4EAAOSwDiBkdKit/s-l300.jpg,https://www.ebay.com/itm/334891121000?hash=item4df910f968:g:Q4EAAOSwDiBkdKit&amdata=enc%3AAQAIAAAA4NmIaoQUpJaMl9pYwLHV8%2FU9c7FAWD1ZOb6lvvj6a%2BQGAkMs9GL2lnUPmOjszsP0QPOBznteua4sK%2FSwTvaUiubndM9QHC5xSjFX8I23WgKtaqsPfF5Ok5Gejht%2FC6szoYocg8NtjD7XKTyx%2B738Ogp4oklEev0zFRt0tqkRIbTSiqRXnvzBxTjvyIlItK3NE%2F%2BjSyrb%2FO6EaB4EpywB4FP5a6A60HbVqG6gML%2BKOX5dDNb4enQGAtSpkhQifac00Cri8B4zWPGgs85Uonb4fHXFu4vHql%2BjLvIHySU36J5O%7Ctkp%3ABk9SR4za3oCNYg
Converse Chuck Taylor All Star Unisex Shoes Sneakers CTAS OX Black 170852C,Brand New,"1,120,094.05 VND",,https://i.ebayimg.com/thumbs/images/g/Z1oAAOSwa2NiK1t5/s-l300.jpg,https://www.ebay.com/itm/393981724251?hash=item5bbb24065b:g:Z1oAAOSwa2NiK1t5&amdata=enc%3AAQAIAAAA4CF23Vp4%2FK%2FCAHbm4w5l0jzNnH0Ul%2B9D9evJLC63dN9zLgX%2B4XcYq8zBl21DCWXZYzw64ZznHu02BZvcMjm4V4LCBAQm5Gb0fstmP3ZkSf1wFCkOIX6JqmueJBXPyaqeclNA9ZgTLdLUaZwV1%2Fxtk8YMUVWrd8wHmDFVQRi4XCQbWlIVQFpsHKPaG9%2FQfRUQdyPaG68DIXurAEMbqrFSY5T2YGiSOaFeIKgIZjNnz6kKujw9Zl1qYeOfiKjB8GWRQOpfoiEaqzXi2IZQvV1RSRYedqH0V226FOBaeWBBhDgr%7Ctkp%3ABk9SR4za3oCNYg
CONVERSE MEN CHUCK TAYLOR ALL STAR CANVAS LOW TOP BLACK / MONOCHROME M5039,Brand New,"1,278,837.21 VND to 1,395,116.28 VND",,https://i.ebayimg.com/thumbs/images/g/SzQAAOSwGeFhpGhx/s-l300.jpg,https://www.ebay.com/itm/224716220327?epid=6043990330&hash=item34522167a7:g:SzQAAOSwGeFhpGhx&amdata=enc%3AAQAIAAAAwAZCpRmQSp6ypBfLzgje6NypgLbVGIGtGNMysuYhmVwggnH85OPGdR8x%2BxjXzzkzTNxtRJDa%2BS0a7i10Xu2roY6JkXZ%2FTdPIMVYG%2BXpInXLTs5tFbk2VQpbtXToaqPBF5SjOWcfGDxD3MfvTRMkYe%2FPnLiGauSaAzN2Dt5RJIOVLvTjzmfWzLF%2F7STztok64FHjKEpOtas%2FqHZWfQAHZkgTacqwCJphQKBbVw89S%2FMSyYN5P2%2FhVknY%2BOGgmdiWE8A%3D%3D%7Ctkp%3ABk9SR4za3oCNYg
Converse WOMEN's Chuck Taylor All star High Top Sneaker Canvas Upper Lightweight,Brand New,"2,092,790.70 VND",,https://i.ebayimg.com/thumbs/images/g/xHcAAOSwWnJkcq6P/s-l300.jpg,https://www.ebay.com/itm/325632198695?hash=item4bd1310827:g:xHcAAOSwWnJkcq6P&amdata=enc%3AAQAIAAAA4N78EiIk4lxHHzJN0HysHYs%2FA%2Bg%2B7EUxAPkHRt7xdl%2FW1Ez3l%2FXyXVLZVDKy1bpEKjcQBh9RGqzUtM2xQ3BgC%2BMiBhAX3QLeGFq1u9tJ%2BBT%2B%2BqDksj08s3Jb1mo3xFCseZ0xRroVL1MfTPc5Q0JIGAUwTztrdMN4a0VLUT72FEZMaGvaVeyikCQ2v5YL59bjtHBRkbHpmfkcDeWcbmdIsfoguYpBbViuqKHhQqN9pGZ79qaF3BlT2N2Ei36XdBrkViMPl30DatPy27RSDZB8XDZ0AGviBk%2FaRn%2FAKbyuvnC7%7Ctkp%3ABk9SR4za3oCNYg
Converse Chuck 70 Hi Pink Mustard Yellow 171660C Men's Size 10 - 12 Shoes #101,Brand New,"1,162,093.02 VND",,https://i.ebayimg.com/thumbs/images/g/pU4AAOSw1qhj9Flg/s-l300.jpg,https://www.ebay.com/itm/295537597027?epid=18052111519&hash=item44cf69da63:g:pU4AAOSw1qhj9Flg&amdata=enc%3AAQAIAAAAwDzStYPwoMJu6wEgzvA%2FKcp%2BtNGvCzmipQPxnSI14D44Uc4ZGDELYIOYQFYYWCSRB4FxSW7spvmQYzVKBfK1eM3MRXv%2FANw5a%2FfcMNT8JMNPYlAEa83Pw5SRqXv7Ggd1jnQYTI3RGgnlGMa5vAou%2BeoarCsA%2F%2BXQN%2Fz988yM2G9LGvs%2F7ntSIZqx4xK7%2FXS0xV2Wmhf4fwL6fPtO4iSV8SMQgzEiVqucrENScK5Pby3lgZBE6%2By65gYxojgf3BeEXg%3D%3D%7Ctkp%3ABk9SR4za3oCNYg
Converse Chuck Taylor All Star Unisex Sneaker Shoes Authentic Glam 573078C,Brand New,"1,244,576.60 VND to 1,991,471.95 VND",,https://i.ebayimg.com/thumbs/images/g/4ygAAOSwRqhjSt5n/s-l300.jpg,https://www.ebay.com/itm/394289575375?hash=item5bcd7d75cf:g:4ygAAOSwRqhjSt5n&amdata=enc%3AAQAIAAAA4C5iryXPWWVoVI9Z0f%2Bht%2B1laU0iEL5m5vYY007V3gq4f9vGO82UU3EsxUWKyy2M7UUymMNCP%2FKN5mSracPym40oMpyRHaJ3wkh3IErb1OAlx8NRIrU4oHGEwZaah4IlNPjV71TM6BcmI1PKK1n4Iq%2Bhw95oFWWThgIMs2QYY%2FNiLvdTT4uftLc6N5FUGp8SpB9Df1h9wTUb1siOOg6VaCD22jDyDlZkr2T%2Bf94%2FWOwUkkRWshgmHAfCQTefsW0Rzpy8S5wlEWa2JBiFf5uZOeUn3XGWa8v3X9BMdTdIgt3f%7Ctkp%3ABk9SR4za3oCNYg
Converse Canvas All Star J OX Black MADE IN JAPAN CHUCK TAYLOR US 4 - 11.5,Brand New,"3,209,069.77 VND",,https://i.ebayimg.com/thumbs/images/g/ZWkAAOSwff1f7yNQ/s-l300.jpg,https://www.ebay.com/itm/402629807412?hash=item5dbe9b4d34:g:ZWkAAOSwff1f7yNQ&amdata=enc%3AAQAIAAAAwMzHlWPvF7goXhoTkG6p5Q3xlsoGB18wBUSBEvmLFdPP5eRPFW3c7GiCHIPF5%2FnepS0J2Kxl9njNxz%2BXqiXEXnaHyX4sNfvkciXmhnWSAhQQz0cQa%2FKHCkxGm0T1%2Bbaqxtumdtgocmhzew%2BvQ5tovwNYjJs2gT63ZI%2FjLvyYNk%2FIxWMnDJPxHFlqEALiTzUNaZjYlOrgTfp8Ljcod3adedjt4HO4HFmTsm9xYVX97iYWURBsQnKnMninveNR%2Fj%2F09w%3D%3D%7Ctkp%3ABk9SR4za3oCNYg
Converse Chuck Taylor All Star Unisex Shoes Pro Leather University 168616C,Brand New,"1,120,094.05 VND to 1,244,576.60 VND",,https://i.ebayimg.com/thumbs/images/g/tkwAAOSwpBJh~Bdv/s-l300.jpg,https://www.ebay.com/itm/393912118954?hash=item5bb6fdeeaa:g:tkwAAOSwpBJh~Bdv&amdata=enc%3AAQAIAAAAwMKLNZ%2FK923TZhVXd4UpQxDvKh%2FKSTdgmQ2m02v%2FKJOHpbRL%2F5rqJzn5fL4%2BsOWQuha1dH5631%2FPZiXidwhJqE%2FaGk%2BHMaX3G0q96WwfXZbnActwGpSOodv%2BWPbMJl2Q5KHzhR6Zg%2BtV0hpN0u2Blrgrho%2Fg24uTBVsPawpoOR3fBISYzeZ19i8YcOi4FQ4d6l1y98PyPspNahCBDV9N5%2FlPxFokp%2FkbFJF1KzQbWdUs4UsCZZtTIA9tNbCvqQe6Dw%3D%3D%7Ctkp%3ABk9SR4za3oCNYg
Converse Chuck Taylor All Star Unisex Shoes CTAS Hi Ceramic Green 170465C,Brand New,"2,115,954.51 VND",,https://i.ebayimg.com/thumbs/images/g/i5MAAOSwc7FiAjuo/s-l300.jpg,https://www.ebay.com/itm/393919609430?hash=item5bb7703a56:g:i5MAAOSwc7FiAjuo&amdata=enc%3AAQAIAAAAwNM72HevH34IAPrJgvheaJhnOoL%2Bhs6v%2FMd3%2Fb%2F3Nhne0JUE%2B5k7hslgIYEyHazDkQKLHMXSjLTsHTug68KdBLRlS2qi0HnYh2sbFo18ajmE0yKIwYKkYPwEgveWxfieQix2IEgd5%2FB%2FSCpr%2F9m%2FvvMNICL1Ldzi84ECWW3tTvOHnN7DXCCJ4XCIRyuGMRJ6XF0Mg4IMbepotxdee9Imne0CygfVQvwl56Qbb2T7FJfJZuW7GpNrPCsFV11%2BpYl%2BnA%3D%3D%7Ctkp%3ABk9SR4za3oCNYg
Converse Pokemon Chuck Taylor All Star Poke Ball High-Top Unisex Shoes AO1651C,Brand New,"3,000,000.00 VND",,https://i.ebayimg.com/thumbs/images/g/vpsAAOSwHBJjl9IO/s-l300.jpg,https://www.ebay.com/itm/394376515753?hash=item5bd2ac10a9:g:vpsAAOSwHBJjl9IO&amdata=enc%3AAQAIAAAAwPU6PyiL9jFchdj1bgtQHGu0R4KXn6RNyVnnvVh9QIBjKK7fLAOvoa%2FYoa31%2BvQOAaCOaN4CHiXz7cFsFTnxpZb7xwatV1bYYxSCrPQkvakqEHXBL%2FdPfl9b7NBSR4pyoofDnohxEkhi35UMHPWr7ur%2BzkKU7H90sgI8LOk07LNzS7W7ZKbfxCABCx6LgdJBOqE737C3MK3ZpCTehu3peaWeuNOu5sRWqvVjJWX7BlP0ie4ZBZtd97ShwHq%2BkPDENw%3D%3D%7Ctkp%3ABk9SR47a3oCNYg
CONVERSE CANVAS ALL STAR J HI Sneakers Made in Japan Natural White Black White,Brand New,"3,604,418.60 VND",,https://i.ebayimg.com/thumbs/images/g/5i4AAOSw3fJgCMAq/s-l300.jpg,https://www.ebay.com/itm/353360973341?hash=item5245f48e1d:g:5i4AAOSw3fJgCMAq&amdata=enc%3AAQAIAAAA4BydDoBm5p7ORWGDapzBrZXRom5YIFbKdexw4zh%2Bts%2FzpyqQKnb0TVduWKRRsTc%2BP7cU3cE9TfXJZ4455GW%2BnEs%2B9beZhpIpMluUs8dKmTJQ4rcKaTMuB1XtUuJDKknMtWn8j4pY7YQmPY060ZphbSWAuRQWlKwvUR12k20%2Bo294VixTRJMJ%2FWUiqDhUeTyBK518gt75zRh55%2FjGFSQDSmseSxt%2FCQwZX8r9O5zF7cMkuJ6SH2H5PhR1cFyd0Sp0TR78IZdNjFmEk5IegCezCkOQmeTmrfqBCdF%2Bh4NyvW6y%7Ctkp%3ABk9SR47a3oCNYg
2021 CONVERSE CHUCK TAYLOR ALL STAR LOW CANVAS UNISEX TRAINERS,Brand New,"802,759.72 VND to 860,120.16 VND",,https://i.ebayimg.com/thumbs/images/g/W54AAOSwmdFiV~k8/s-l300.jpg,https://www.ebay.com/itm/165433028909?hash=item268493b12d:g:W54AAOSwmdFiV~k8&amdata=enc%3AAQAIAAAAwJbsytxG%2FLiIOfp6mUdxgQ0SXzjpzWqC4sa8LUit1ZGW8UOADTrXaXbSmb2F6a%2F3AMRMth%2Bti%2BqPyosJ3qx4p6nQCPH3obCvfgXU92E9U3RG6JsSJgTCP7ZsmYWEyCAeNPYm3Se4RZJwidOgD8g3%2BNbePBJIRESeqXJcF1FqVjO4N36DHXu09SMBA16U09Lrsd0jqbwfxtcAKa0rr5yJdJH%2BkWi5hJgGTP2ZxWbqySC%2BdMWBVKEtmk2psft2yy91iw%3D%3D%7Ctkp%3ABk9SR47a3oCNYg
Converse Unisex Jack Purcell Mid Trainers / Saffron Orange / RRP £70,Brand New,"573,604.65 VND",,https://i.ebayimg.com/thumbs/images/g/N8QAAOSwqdJiqyeK/s-l300.jpg,https://www.ebay.com/itm/204052960138?hash=item2f8281138a:g:N8QAAOSwqdJiqyeK&amdata=enc%3AAQAIAAAA4KuoN%2Flo9LQi%2B%2BqvRRQVf7EvTB2iw4CVakzBUKqA6D%2BPjgjIiFCmw6dCXcIedytz5fOa9wSmk%2FY6nVFy4WQErMtySOQ1ccqZk42lyLx2c20Xb8DOxLtsDNMj6Wcz4Mh6vCvPHPpL9RVmyYR%2BsX51JmaUGpY60USUAvfodRrlaL7qVs2SAAEieYGN2xQbtOEFdTOXKSeuB0Dmr5ruT7%2B%2FGG9WdO25dFO3pROBfNRuPbeejTxUvqqus%2F4RUskAdrEg3AFr1joBQkzTJJP4dWBpcwqXwOnp5Nz9pRs9PFVEAH38%7Ctkp%3ABk9SR47a3oCNYg
Converse X Peanuts Chuck 70 Woodstock Hi Mens Shoes Yellow A01871C NEW Multi Sz,New (Other),"1,162,558.14 VND",,https://i.ebayimg.com/thumbs/images/g/1dIAAOSwWA1j5yeE/s-l300.jpg,https://www.ebay.com/itm/185772204651?epid=9057857487&hash=item2b40e2e26b:g:1dIAAOSwWA1j5yeE&amdata=enc%3AAQAIAAAA4O8i7l%2BiTaDdykomiGDqo4WiSl5P7bFWtFlgXSk%2FROeISf2Ak7zJ7vt0eFvgF33zQZkJe52lktXfSwyrQbo11T3Lx8pu6n1hG5fJ4%2FIUGXorCWG5pbCSS6cTIHDCFRUlmlljR6ie6iwVURlJOMLk6mFFGPZX%2B8fE6t3JdVSsHZfH3p5EkExgSNd2YR9qwvqI9RzHSXJI3jgf7jzVhOzJvlolsUoOQ%2FJa%2BR9rc01uvhhqQDX6nutPkeWtdLm7fjFJi3sX1%2BvwP%2FCp0yh%2FVxZwREEsXNP26QXUgPsTCq3bCyDC%7Ctkp%3ABk9SR47a3oCNYg
CONVERSE CANVAS ALL STAR HI 32660132210 Maroon CHUCK TAYLOR,Brand New,"2,325,581.40 VND",,https://i.ebayimg.com/thumbs/images/g/hG4AAOSwhu5hIdG0/s-l300.jpg,https://www.ebay.com/itm/353636774533?hash=item525664f285:g:hG4AAOSwhu5hIdG0&amdata=enc%3AAQAIAAAAwEiGuzJVLlb45cXADyuxcAkT4i8elXKgxaB3yvJWKoRqlFZOoTWHcQPA7JlAPxWP6u%2Fk1%2B27k1nBXWgk31ik%2FqyX5AtxqFioIfmJifvmbodHtDfULx73k0d7AUad%2FG0kgyWfvJ8hbCLqv3wzX7LU0Ch3uu2r4hPNhBuZlPGESkwGDmDy9GsXXMfiK2ngd5bo9yI8huJXTf%2BUESkDYAcPCEAdGd8Hr3OCdpSd2Q151uqBsJ%2BvxjALXcEtEFnvv9ezXQ%3D%3D%7Ctkp%3ABk9SR47a3oCNYg
New CONVERSE Chuck Taylor hi top athletic Sneakers mid Mens navy whit sizes 8-13,Brand New,"1,738,604.65 VND to 1,840,930.23 VND",,https://i.ebayimg.com/thumbs/images/g/PTEAAOSw7dtiSFcL/s-l300.jpg,https://www.ebay.com/itm/225023940692?hash=item346478d854:g:PTEAAOSw7dtiSFcL&amdata=enc%3AAQAIAAAAwFi8zEwFp6%2Fh%2F4DpP4NZIQKEMPpPe1kjKHYVmFximlFq7Pez%2Ba3fnwadwAOXqBHP3mY%2FqqG0WVwuJks%2FC7tpIXgWOD6CY1%2FlZPxvp0jaIBhXCYygC%2FBHA86a%2FnuzvkbySd2jjpSPwmrBKlo90RN8EGwnJNPkf6MYdIoWM7C3q1M0U9ugi0x2t28DxJ%2Bi%2BNrXvwKCRqC7VgnjZGUyW0mmNGsH4ay6ZBCkZDPIOuQG%2B7gEhoKWksxdqkCmNTHOD4FdMg%3D%3D%7Ctkp%3ABk9SR47a3oCNYg
Size 12 - Converse Chuck Taylor All Star High Black 2011,Brand New,"1,394,186.05 VND",,https://i.ebayimg.com/thumbs/images/g/50wAAOSwCSJkaVK3/s-l300.jpg,https://www.ebay.com/itm/145094338186?epid=17043979361&hash=item21c84be68a:g:50wAAOSwCSJkaVK3&amdata=enc%3AAQAIAAAA4AYO%2BvDhbbNRxKKDofbsaIOjYo5%2FdluJxxZ9PuC8KZtPfIL30MGQ3FVXqiD8uv0u324IoKNVaI6i7GGwP0XzmMfIUKExHjDVwk8o11KV8ftvN%2FiJA%2FWDuRq5%2B%2FvtT90lR74v30CKfdJ3j9z4vU7lYaDtzF1t3PkBMOcTfUqt%2FdPZEp2RzAK207b4YWyt8bhnfF4CRsGwEbe6d3VwpG3LpYSfUZq6EuBT7e1FqzuZPHOvmbrTtcTZP8Ojfv5QLfF1ZUyahcI5SHvKTJC6ZVBD%2Bub8VsIi%2B61NH%2B3PkzjurfUt%7Ctkp%3ABk9SR47a3oCNYg
Converse Chuck 70 Low Beige Men Unisex Casual Lifestyle Shoes Sneakers A07234C,Brand New,"2,023,023.26 VND",,https://i.ebayimg.com/thumbs/images/g/0uQAAOSwcRBkXb3e/s-l300.jpg,https://www.ebay.com/itm/314587393146?hash=item493edeac7a:g:0uQAAOSwcRBkXb3e&amdata=enc%3AAQAIAAAAwCbqEb27%2FWlH%2B70Anc8CxWmf2EvswmfONK6t9xLyECavi9y%2FayZy5SWwhSTQs3tgqHel%2Frf1MAFMrnLtG9DOhgS0wF%2FAvJndC3RaDRmiscbFR7rgRqvMiUC1DbXG7wQtkTnbwrk7cYG4FX2icXsxWG4QMOpxGjzCDv4oyIbEQdV61kwLRlv1soIgQ8pcB%2FomsfK2367%2ByQXg2bRGw0C6slzWxP1fwGmuPJxqI98TYirnvEh%2FwGesWS8p1mHUJNl82g%3D%3D%7Ctkp%3ABk9SR47a3oCNYg
Converse Chuck Taylor Unisex All Star Ox - Black Monochrome. Size UK 7 **** VS4,Brand New,"1,089,848.84 VND",,https://i.ebayimg.com/thumbs/images/g/pFoAAOSweghkEJJ2/s-l300.jpg,https://www.ebay.com/itm/165981967475?hash=item26a54bd473:g:pFoAAOSweghkEJJ2&amdata=enc%3AAQAIAAAA4JkGQDABjA7be%2BVmeVn1ZiCoGI4I%2FQYFJm4g6KhiNy6PYmTZ83AgZAm5iP6UylpQT0kkNPHEvZ6Top0gyjHVXcYb8QEGIes05DJp4ahbdidpTS0e8hXH0jJKR9WLLvj1QvjmvYWRiXgj67SuDY1ac4g%2FGcVHtUzz14wuK1nCYRz5JzkbiOqRi0zSXJ5YqF1zeFqKH%2F6b2Por%2BQQstPjubFnuANlm5G%2FUQ4eduzh7uyevnUk%2Fuw9JAXPG%2BzKtmlkVxbOSvGgX6cvgfif84pvRTEFCHn62moCytfFzbxBgT8hX%7Ctkp%3ABk9SR47a3oCNYg
New JoJo`s Bizarre Adventure Stone Ocean CONVERSE Shoes with Charm Limited Japan,Brand New,"4,487,674.42 VND to 4,952,790.70 VND",,https://i.ebayimg.com/thumbs/images/g/mNYAAOSw6mtkXH5S/s-l300.jpg,https://www.ebay.com/itm/275845858223?hash=item4039b1c3af:g:mNYAAOSw6mtkXH5S&amdata=enc%3AAQAIAAAA4ELsYmJXRTt3QiX2zFpzrCBOqbh5M1RMUhkQ5L8AJywUICAaJ6n4FqqV23Gjx40s%2FjA4hwT%2B7pR1jXwR%2FWyZF4sf2n%2FK4qJXEKyu05YZTVQFuKMO9G6thOcHvfwOyFmPS8fGlDV%2FXGKG0vOnJbjr37ekVyaYsk6qEmX4Gk4DuMQfS8DJnhkDN%2Be%2BrFeI2Ddh%2B51kv97wTk4r4updk3DFQlzKOgc9ujqSrPPO1SYqvpDyo%2BfD%2FArqtPzP8Y1pBxs37ocEMnw1mpO4ZtM5mz%2FL7HqDmp%2B3ZdtuWcjBm6S37r8b%7Ctkp%3ABk9SR47a3oCNYg
New CONVERSE Chuck Taylor hi top athletic Sneakers Leather Mens black all sizes,Brand New,"1,840,930.23 VND",,https://i.ebayimg.com/thumbs/images/g/e2MAAOSw~Whi6psj/s-l300.jpg,https://www.ebay.com/itm/225102524850?hash=item346927f1b2:g:e2MAAOSw~Whi6psj&amdata=enc%3AAQAIAAAAwI2KCXfzdNuSR5nfZrDEanBqxBEGX9SF0yszu%2B6EbnzYBTyNJsiLu%2BAj9wlwUaz13skHseO5pioQw06QaRsiLBqcmplWVUr7aMqfLFaX64FFxgprzSIxrJlQ1ZJeQHTfLrfb%2FzlZtnqoM6OdJltKB3HVuzF6AhvM89R8HtQnHGOabpEGOA6A5pFkCnGXPGw6%2Frk3QExynHXZPKz2gPXg7Gw0XI39ggLUk%2FhyLDiJ1onIEJaXXI%2ByXP4tGmHvPhWjxg%3D%3D%7Ctkp%3ABk9SR47a3oCNYg
Converse Chuck Taylor All Star High Top Seek Peace Shoes Sneakers Black White 12,Brand New,"929,069.77 VND",,https://i.ebayimg.com/thumbs/images/g/H6QAAOSwdhJf~I8O/s-l300.jpg,https://www.ebay.com/itm/303843694423?hash=item46be7ed757:g:H6QAAOSwdhJf~I8O&amdata=enc%3AAQAIAAAA4Bwjx6PUUsmlJ1V0hsNKfgvUJZVRpHxgQ6MelPhTf3ZAgegLIJPAF1kkvCPGh1Elhfb537vxEiqW1MPdhOlXZhscixGict5Zns8cm5CUDgjH9EDktpb5wTt5PPUVKRA9BBtwORI8LL1plI2zIIczTx5y3Bkp2vvOn2GeEZgELYB9SaTTZ1XNyRbGL5QH1GH1mCM1AFpKtOqysM4228LqW02jM2sAb0vw4BilpQ2%2FzwN34zB%2Bxi%2BtpZJn%2FNhG9xiqCes0Fl%2B3QW7zdW0GMD1swh1iTnDo8oITL2HlWXgY6tkT%7Ctkp%3ABk9SR5Da3oCNYg
Converse Chinatown Market Chuck 70 Ox White UV Color Changing Mens Shoes 166599C,Brand New,"1,510,465.12 VND",,https://i.ebayimg.com/thumbs/images/g/mk8AAOSwfgZieqeI/s-l300.jpg,https://www.ebay.com/itm/234546752050?epid=6043990819&hash=item369c136a32:g:mk8AAOSwfgZieqeI&amdata=enc%3AAQAIAAAA4NjGsvJSYj1iXc2R1nWf6i2UjNtcTm3k%2FWux4E8myrfg8SifrmocvYd2qjXOlss3QuA%2BU%2FGXjtR8%2F4sLEZjFtQengQ%2BKfN3I3B0rEZAJl03mOCvD5RN46Now7%2BfuQ6Ot1Rh3BerGXXnF7xLbLN1MYnqOs2bmgt%2BBl8VtibypHt%2FGhXA%2BRUyyhMoPfBNy86dPiHzRKZzvR4w%2FG3pT6M6lOjoQUUFc1EdVWCxYb3tr6Z82V7NpLCPgChimQs7%2FrH%2FzJIy3K071BZuydBEERgwjJPFgtBdxwzuEJwf%2F34dAmsCt%7Ctkp%3ABk9SR5Da3oCNYg
Converse G4 Ox Size 12 Mens University Gold Black Basketball Shoes,Brand New,"1,464,651.16 VND",,https://i.ebayimg.com/thumbs/images/g/TFcAAOSwDIdj5q3l/s-l300.jpg,https://www.ebay.com/itm/185772064193?hash=item2b40e0bdc1:g:TFcAAOSwDIdj5q3l&amdata=enc%3AAQAIAAAAwIPD3V%2FxHdAZwaqt0Gi99FLtBKSJKJfNSJUnrBZyuBb9FMigOYj4ohwo8BH2zZj4ibHIAMTMPNlXbqxRTLjamnt4cWWdd6gNas5SVP0iENDeFmdxzYEbCRpL1wz1voMA2PvercyEhp3jCizzwLvlDIcNfXaEt47ZtmGR15l0dMvfJi8ju5BqfKPxBPtjl3Xxhl93V1ytwEsLA9L0xDPIY0aIUbl5JfzsZPake9vsUp%2Fcrf9DRrYctiNHoKuGPrUD3g%3D%3D%7Ctkp%3ABk9SR5Da3oCNYg
